customer_id,first_tx,last_tx,transaction_count,customer_tenure_days,avg_days_between_transactions,recency_days,recency_band,frequency_segment,total_spend,avg_transaction_value,value_segment,retention_priority,customer_segment,churned
58940226,2023-01-21,2023-12-01,17,314,19.625,28,Active (0-30 days),Low Frequency,7951750,467750.0,Low Value,Healthy / Maintain,Regular Active,0
64576325,2023-05-10,2023-12-20,10,224,24.88888888888889,9,Active (0-30 days),Low Frequency,68743050,6874305.0,High Value,Healthy / Maintain,Valuable Active,0
70998854,2023-03-25,2023-10-02,10,191,21.22222222222222,88,High Risk (61-90 days),Low Frequency,5168650,516865.0,Low Value,Urgent Re-engagement,Standard Re-engagement,0
60906310,2023-01-08,2023-11-28,22,324,15.428571428571429,31,At Risk (31-60 days),Regular Frequency,256682550,11667388.636363637,Very High Value,Medium Priority,At-Risk Valuable,0
29973319,2023-01-28,2023-11-28,13,304,25.333333333333332,31,At Risk (31-60 days),Low Frequency,7846200,603553.8461538461,Low Value,Re-engagement,Standard Re-engagement,0
34691913,2023-01-06,2023-12-27,10,355,39.44444444444444,2,Active (0-30 days),Low Frequency,11366750,1136675.0,Low Value,Healthy / Maintain,Regular Active,0
83581770,2023-01-27,2023-11-16,19,293,16.27777777777778,43,At Risk (31-60 days),Regular Frequency,39865550,2098186.8421052634,Regular Value,Medium Priority,Standard Re-engagement,0
89217870,2023-01-24,2023-12-23,25,333,13.875,6,Active (0-30 days),Regular Frequency,11963750,478550.0,Low Value,Healthy / Maintain,Regular Active,0
82533201,2023-01-05,2023-12-29,245,358,1.4672131147540983,0,Active (0-30 days),Very High Frequency,134769050,550077.7551020408,Very High Value,Healthy / Maintain,Champions,0
90266451,2023-01-08,2023-12-14,60,340,5.762711864406779,15,Active (0-30 days),High Frequency,103752250,1729204.1666666667,High Value,Healthy / Maintain,Champions,0
60775252,2023-01-11,2023-12-27,109,350,3.240740740740741,2,Active (0-30 days),Very High Frequency,63675700,584180.7339449541,High Value,Healthy / Maintain,Champions,0
40459094,2023-01-04,2023-12-24,36,354,10.114285714285714,5,Active (0-30 days),High Frequency,64472150,1790893.0555555555,High Value,Healthy / Maintain,Champions,0
88431446,2023-01-06,2023-12-28,139,356,2.579710144927536,1,Active (0-30 days),Very High Frequency,77109300,554743.165467626,High Value,Healthy / Maintain,Champions,0
52124505,2023-01-04,2023-12-29,137,359,2.639705882352941,0,Active (0-30 days),Very High Frequency,224886900,1641510.218978102,Very High Value,Healthy / Maintain,Champions,0
58547040,2023-01-07,2023-12-23,14,350,26.923076923076923,6,Active (0-30 days),Low Frequency,7893300,563807.1428571428,Low Value,Healthy / Maintain,Regular Active,0
64445288,2023-01-05,2023-12-28,70,357,5.173913043478261,1,Active (0-30 days),High Frequency,320791050,4582729.285714285,Very High Value,Healthy / Maintain,Champions,0
75586411,2023-01-05,2023-12-10,14,339,26.076923076923077,19,Active (0-30 days),Low Frequency,30556450,2182603.5714285714,Regular Value,Healthy / Maintain,Regular Active,0
89611115,2023-02-12,2023-11-27,10,288,32.0,32,At Risk (31-60 days),Low Frequency,102043200,10204320.0,High Value,Re-engagement,At-Risk Valuable,0
18701165,2023-02-18,2023-12-02,23,287,13.045454545454545,27,Active (0-30 days),Regular Frequency,318787950,13860345.652173912,Very High Value,Healthy / Maintain,Valuable Active,0
45964144,2023-01-06,2023-12-29,163,357,2.2037037037037037,0,Active (0-30 days),Very High Frequency,250052400,1534063.8036809815,Very High Value,Healthy / Maintain,Champions,0
37051252,2023-01-11,2023-10-27,18,289,17.0,63,High Risk (61-90 days),Low Frequency,11192150,621786.1111111111,Low Value,Urgent Re-engagement,Standard Re-engagement,0
45702004,2023-01-14,2023-12-26,26,346,13.84,3,Active (0-30 days),Regular Frequency,49807650,1915678.8461538462,High Value,Healthy / Maintain,Valuable Active,0
38099829,2023-01-05,2023-12-23,12,352,32.0,6,Active (0-30 days),Low Frequency,42893900,3574491.6666666665,Regular Value,Healthy / Maintain,Regular Active,0
57629559,2023-01-13,2023-11-28,11,319,31.9,31,At Risk (31-60 days),Low Frequency,37156250,3377840.909090909,Regular Value,Re-engagement,Standard Re-engagement,0
59595642,2023-01-06,2023-12-23,19,351,19.5,6,Active (0-30 days),Regular Frequency,103073500,5424921.052631579,High Value,Healthy / Maintain,Valuable Active,0
97213306,2023-01-05,2023-11-20,30,319,11.0,39,At Risk (31-60 days),Regular Frequency,46460100,1548670.0,Regular Value,Medium Priority,Standard Re-engagement,0
57891710,2023-01-22,2023-12-19,14,331,25.46153846153846,10,Active (0-30 days),Low Frequency,72176950,5155496.428571428,High Value,Healthy / Maintain,Valuable Active,0
10181514,2023-01-14,2023-11-09,18,299,17.58823529411765,50,At Risk (31-60 days),Low Frequency,39159100,2175505.5555555555,Regular Value,Re-engagement,Standard Re-engagement,0
16472973,2023-01-13,2023-11-16,12,307,27.90909090909091,43,At Risk (31-60 days),Low Frequency,18396950,1533079.1666666667,Low Value,Re-engagement,Standard Re-engagement,0
98130832,2023-02-19,2023-12-27,15,311,22.214285714285715,2,Active (0-30 days),Low Frequency,28368500,1891233.3333333333,Regular Value,Healthy / Maintain,Regular Active,0
50420626,2023-01-21,2023-12-01,11,314,31.4,28,Active (0-30 days),Low Frequency,10316800,937890.9090909091,Low Value,Healthy / Maintain,Regular Active,0
62741401,2023-01-08,2023-12-10,45,336,7.636363636363637,19,Active (0-30 days),High Frequency,227515100,5055891.111111111,Very High Value,Healthy / Maintain,Champions,0
86989724,2023-01-09,2023-12-23,48,348,7.404255319148936,6,Active (0-30 days),High Frequency,87622750,1825473.9583333333,High Value,Healthy / Maintain,Champions,0
63789980,2023-01-08,2023-12-28,17,354,22.125,1,Active (0-30 days),Low Frequency,84224000,4954352.94117647,High Value,Healthy / Maintain,Valuable Active,0
43735964,2023-01-12,2023-12-21,17,343,21.4375,8,Active (0-30 days),Low Frequency,23930750,1407691.1764705882,Regular Value,Healthy / Maintain,Regular Active,0
77814688,2023-01-06,2023-12-13,23,341,15.5,16,Active (0-30 days),Regular Frequency,300914150,13083223.913043479,Very High Value,Healthy / Maintain,Valuable Active,0
45177760,2023-01-09,2023-11-25,12,320,29.09090909090909,34,At Risk (31-60 days),Low Frequency,19226050,1602170.8333333333,Low Value,Re-engagement,Standard Re-engagement,0
71261091,2023-02-10,2023-12-29,16,322,21.466666666666665,0,Active (0-30 days),Low Frequency,74941500,4683843.75,High Value,Healthy / Maintain,Valuable Active,0
87120805,2023-02-09,2023-12-28,11,322,32.2,1,Active (0-30 days),Low Frequency,59768650,5433513.636363637,High Value,Healthy / Maintain,Valuable Active,0
10836908,2023-01-16,2023-12-26,18,344,20.235294117647058,3,Active (0-30 days),Low Frequency,113581250,6310069.444444444,High Value,Healthy / Maintain,Valuable Active,0
41638829,2023-02-22,2023-12-16,14,297,22.846153846153847,13,Active (0-30 days),Low Frequency,28792350,2056596.4285714286,Regular Value,Healthy / Maintain,Regular Active,0
92625838,2023-01-26,2023-11-26,15,304,21.714285714285715,33,At Risk (31-60 days),Low Frequency,80359300,5357286.666666667,High Value,Re-engagement,At-Risk Valuable,0
41769907,2023-01-07,2023-12-23,33,350,10.9375,6,Active (0-30 days),Regular Frequency,23063350,698889.3939393939,Regular Value,Healthy / Maintain,Regular Active,0
65756089,2023-01-10,2023-12-12,13,336,28.0,17,Active (0-30 days),Low Frequency,21999300,1692253.8461538462,Regular Value,Healthy / Maintain,Regular Active,0
78470076,2023-01-21,2023-12-23,41,336,8.4,6,Active (0-30 days),High Frequency,70069250,1709006.0975609757,High Value,Healthy / Maintain,Champions,0
12803005,2023-01-28,2023-12-24,15,330,23.571428571428573,5,Active (0-30 days),Low Frequency,8579400,571960.0,Low Value,Healthy / Maintain,Regular Active,0
68508606,2023-02-05,2023-11-09,10,277,30.77777777777778,50,At Risk (31-60 days),Low Frequency,22226700,2222670.0,Regular Value,Re-engagement,Standard Re-engagement,0
80698301,2023-01-28,2023-12-23,11,329,32.9,6,Active (0-30 days),Low Frequency,11894250,1081295.4545454546,Low Value,Healthy / Maintain,Regular Active,0
16604098,2023-01-31,2023-12-29,10,332,36.888888888888886,0,Active (0-30 days),Low Frequency,15095800,1509580.0,Low Value,Healthy / Maintain,Regular Active,0
14900164,2023-04-17,2023-12-20,13,247,20.583333333333332,9,Active (0-30 days),Low Frequency,16533150,1271780.7692307692,Low Value,Healthy / Maintain,Regular Active,0
72309700,2023-01-05,2023-11-07,10,306,34.0,52,At Risk (31-60 days),Low Frequency,52493950,5249395.0,High Value,Re-engagement,At-Risk Valuable,0
42818502,2023-01-05,2023-11-29,11,328,32.8,30,Active (0-30 days),Low Frequency,12835500,1166863.6363636365,Low Value,Healthy / Maintain,Regular Active,0
64969671,2023-01-04,2023-12-28,74,358,4.904109589041096,1,Active (0-30 days),High Frequency,378377550,5113210.135135135,Very High Value,Healthy / Maintain,Champions,0
94591942,2023-02-14,2023-12-19,20,308,16.210526315789473,10,Active (0-30 days),Regular Frequency,10856350,542817.5,Low Value,Healthy / Maintain,Regular Active,0
55663558,2023-01-09,2023-12-27,14,352,27.076923076923077,2,Active (0-30 days),Low Frequency,8020300,572878.5714285715,Low Value,Healthy / Maintain,Regular Active,0
99703756,2023-01-14,2023-12-18,20,338,17.789473684210527,11,Active (0-30 days),Regular Frequency,10287250,514362.5,Low Value,Healthy / Maintain,Regular Active,0
50682829,2023-01-04,2023-12-23,117,353,3.043103448275862,6,Active (0-30 days),Very High Frequency,573540150,4902052.564102564,Very High Value,Healthy / Maintain,Champions,0
86465487,2023-03-07,2023-12-18,14,286,22.0,11,Active (0-30 days),Low Frequency,47086100,3363292.8571428573,Regular Value,Healthy / Maintain,Regular Active,0
86334415,2023-01-17,2023-12-15,27,332,12.76923076923077,14,Active (0-30 days),Regular Frequency,38776750,1436175.9259259258,Regular Value,Healthy / Maintain,Regular Active,0
40852433,2023-01-17,2023-12-17,15,334,23.857142857142858,12,Active (0-30 days),Low Frequency,8016700,534446.6666666666,Low Value,Healthy / Maintain,Regular Active,0
42425301,2023-01-21,2023-10-25,22,277,13.19047619047619,65,High Risk (61-90 days),Regular Frequency,353161500,16052795.454545455,Very High Value,Urgent Re-engagement,High-Risk Valuable,0
38362071,2023-01-12,2023-12-26,18,348,20.470588235294116,3,Active (0-30 days),Low Frequency,78432400,4357355.555555556,High Value,Healthy / Maintain,Valuable Active,0
21847006,2023-01-04,2023-12-28,221,358,1.6272727272727272,1,Active (0-30 days),Very High Frequency,366204350,1657033.257918552,Very High Value,Healthy / Maintain,Champions,0
61168608,2023-01-09,2023-12-06,13,331,27.583333333333332,23,Active (0-30 days),Low Frequency,27814850,2139603.846153846,Regular Value,Healthy / Maintain,Regular Active,0
40459234,2023-01-16,2023-12-14,11,332,33.2,15,Active (0-30 days),Low Frequency,14729700,1339063.6363636365,Low Value,Healthy / Maintain,Regular Active,0
63658983,2023-01-12,2023-12-28,26,350,14.0,1,Active (0-30 days),Regular Frequency,123805650,4761755.769230769,Very High Value,Healthy / Maintain,Valuable Active,0
58022891,2023-01-05,2023-12-28,207,357,1.733009708737864,1,Active (0-30 days),Very High Frequency,313030100,1512222.7053140097,Very High Value,Healthy / Maintain,Champions,0
43867115,2023-01-14,2023-11-10,10,300,33.333333333333336,49,At Risk (31-60 days),Low Frequency,58706900,5870690.0,High Value,Re-engagement,At-Risk Valuable,0
39148530,2023-01-24,2023-12-06,12,316,28.727272727272727,23,Active (0-30 days),Low Frequency,57743700,4811975.0,High Value,Healthy / Maintain,Valuable Active,0
85023735,2023-02-22,2023-12-04,23,285,12.954545454545455,25,Active (0-30 days),Regular Frequency,43693100,1899700.0,Regular Value,Healthy / Maintain,Regular Active,0
12934139,2023-01-15,2023-12-19,14,338,26.0,10,Active (0-30 days),Low Frequency,7555100,539650.0,Low Value,Healthy / Maintain,Regular Active,0
96033789,2023-01-07,2023-12-13,17,340,21.25,16,Active (0-30 days),Low Frequency,9433350,554902.9411764706,Low Value,Healthy / Maintain,Regular Active,0
58285056,2023-01-04,2023-12-27,149,357,2.4121621621621623,2,Active (0-30 days),Very High Frequency,617906000,4147020.134228188,Very High Value,Healthy / Maintain,Champions,0
27876362,2023-01-04,2023-12-29,548,359,0.6563071297989032,0,Active (0-30 days),Very High Frequency,2627403900,4794532.6642335765,Very High Value,Healthy / Maintain,Champions,0
76110858,2023-01-20,2023-11-14,11,298,29.8,45,At Risk (31-60 days),Low Frequency,101755100,9250463.636363637,High Value,Re-engagement,At-Risk Valuable,0
88824844,2023-02-13,2023-11-15,11,275,27.5,44,At Risk (31-60 days),Low Frequency,19090600,1735509.0909090908,Low Value,Re-engagement,Standard Re-engagement,0
34954255,2023-03-14,2023-12-26,11,287,28.7,3,Active (0-30 days),Low Frequency,12645500,1149590.9090909092,Low Value,Healthy / Maintain,Regular Active,0
31153169,2023-03-24,2023-12-19,12,270,24.545454545454547,10,Active (0-30 days),Low Frequency,50868250,4239020.833333333,High Value,Healthy / Maintain,Valuable Active,0
89873428,2023-01-07,2023-12-28,55,355,6.574074074074074,1,Active (0-30 days),High Frequency,83350350,1515460.9090909092,High Value,Healthy / Maintain,Champions,0
28138519,2023-02-28,2023-12-12,14,287,22.076923076923077,17,Active (0-30 days),Low Frequency,122694300,8763878.57142857,Very High Value,Healthy / Maintain,Valuable Active,0
10181662,2023-01-17,2023-12-24,14,341,26.23076923076923,5,Active (0-30 days),Low Frequency,69228050,4944860.714285715,High Value,Healthy / Maintain,Valuable Active,0
75586599,2023-01-16,2023-10-18,10,275,30.555555555555557,72,High Risk (61-90 days),Low Frequency,12715700,1271570.0,Low Value,Urgent Re-engagement,Standard Re-engagement,0
81484843,2023-01-29,2023-11-17,14,292,22.46153846153846,42,At Risk (31-60 days),Low Frequency,29733650,2123832.1428571427,Regular Value,Re-engagement,Standard Re-engagement,0
22764588,2023-01-07,2023-11-09,13,306,25.5,50,At Risk (31-60 days),Low Frequency,66998150,5153703.846153846,High Value,Re-engagement,At-Risk Valuable,0
87120942,2023-01-30,2023-12-20,18,324,19.058823529411764,9,Active (0-30 days),Low Frequency,24067050,1337058.3333333333,Regular Value,Healthy / Maintain,Regular Active,0
41770031,2023-01-11,2023-12-24,35,347,10.205882352941176,5,Active (0-30 days),Regular Frequency,50519150,1443404.2857142857,High Value,Healthy / Maintain,Valuable Active,0
26172473,2023-01-17,2023-12-24,24,341,14.826086956521738,5,Active (0-30 days),Regular Frequency,91099750,3795822.9166666665,High Value,Healthy / Maintain,Valuable Active,0
94460986,2023-01-17,2023-12-26,23,343,15.590909090909092,3,Active (0-30 days),Regular Frequency,118816500,5165934.782608695,High Value,Healthy / Maintain,Valuable Active,0
52649017,2023-01-05,2023-12-29,125,358,2.8870967741935485,0,Active (0-30 days),Very High Frequency,1525732400,12205859.2,Very High Value,Healthy / Maintain,Champions,0
97999933,2023-01-08,2023-11-18,15,314,22.428571428571427,41,At Risk (31-60 days),Low Frequency,7000850,466723.3333333333,Low Value,Re-engagement,Standard Re-engagement,0
34561090,2023-01-10,2023-12-02,27,326,12.538461538461538,27,Active (0-30 days),Regular Frequency,49003300,1814937.037037037,High Value,Healthy / Maintain,Valuable Active,0
23419971,2023-01-08,2023-12-22,62,348,5.704918032786885,7,Active (0-30 days),High Frequency,264105100,4259759.677419355,Very High Value,Healthy / Maintain,Champions,0
11361349,2023-01-09,2023-12-03,18,328,19.294117647058822,26,Active (0-30 days),Low Frequency,21674100,1204116.6666666667,Regular Value,Healthy / Maintain,Regular Active,0
70736972,2023-01-05,2023-12-27,221,356,1.6181818181818182,2,Active (0-30 days),Very High Frequency,3532920750,15986066.742081448,Very High Value,Healthy / Maintain,Champions,0
23026765,2023-01-16,2023-12-16,12,334,30.363636363636363,13,Active (0-30 days),Low Frequency,23805250,1983770.8333333333,Regular Value,Healthy / Maintain,Regular Active,0
41376847,2023-03-20,2023-12-10,14,265,20.384615384615383,19,Active (0-30 days),Low Frequency,9134350,652453.5714285715,Low Value,Healthy / Maintain,Regular Active,0
34561104,2023-01-04,2023-12-13,66,343,5.276923076923077,16,Active (0-30 days),High Frequency,119283950,1807332.5757575757,High Value,Healthy / Maintain,Champions,0
72309841,2023-01-09,2023-12-12,26,337,13.48,17,Active (0-30 days),Regular Frequency,13864000,533230.7692307692,Low Value,Healthy / Maintain,Regular Active,0
85548122,2023-01-09,2023-12-27,22,352,16.761904761904763,2,Active (0-30 days),Regular Frequency,299543450,13615611.363636363,Very High Value,Healthy / Maintain,Valuable Active,0
37051484,2023-02-06,2023-12-28,16,325,21.666666666666668,1,Active (0-30 days),Low Frequency,25603850,1600240.625,Regular Value,Healthy / Maintain,Regular Active,0
17914973,2023-01-30,2023-12-21,16,325,21.666666666666668,8,Active (0-30 days),Low Frequency,62564000,3910250.0,High Value,Healthy / Maintain,Valuable Active,0
59464803,2023-01-09,2023-12-11,15,336,24.0,18,Active (0-30 days),Low Frequency,73361750,4890783.333333333,High Value,Healthy / Maintain,Valuable Active,0
52255849,2023-02-25,2023-11-22,14,270,20.76923076923077,37,At Risk (31-60 days),Low Frequency,83279200,5948514.285714285,High Value,Re-engagement,At-Risk Valuable,0
89087081,2023-01-04,2023-12-29,192,359,1.8795811518324608,0,Active (0-30 days),Very High Frequency,313772750,1634233.0729166667,Very High Value,Healthy / Maintain,Champions,0
23026796,2023-02-04,2023-12-19,19,318,17.666666666666668,10,Active (0-30 days),Regular Frequency,42870900,2256363.1578947366,Regular Value,Healthy / Maintain,Regular Active,0
41770093,2023-02-03,2023-12-28,23,328,14.909090909090908,1,Active (0-30 days),Regular Frequency,45029950,1957823.9130434783,Regular Value,Healthy / Maintain,Regular Active,0
